% Sierra SPYHIS Output Tue Dec 24 12:35:36 2024
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 6.50021e-03,  1.25283e-16, -5.65518e-17, -2.03297e-16,  1.67891e-12, -1.35577e-12, -5.44873e-13,  2.95222e-08,  1.50683e-07,  1.14988e-07, -1.58542e-19, -2.96222e-19,  9.58066e-02,  2.16944e-17, -6.60967e-17,  3.66124e+01,  9.98457e-12,  4.49300e-12,  4.95562e+03
 6.75019e-03,  1.59992e-16,  9.50372e-19, -2.72006e-16, -4.33127e-12,  5.91902e-12, -3.38812e-12,  9.08654e-08,  3.40883e-08,  1.57704e-07, -1.44080e-19, -3.27905e-19,  1.05106e-01, -8.78286e-17, -2.49474e-16,  3.77534e+01,  1.24080e-11,  8.52425e-12,  4.15157e+03
 7.00022e-03, -7.88111e-18,  1.47505e-16, -4.42108e-16, -5.54027e-12,  5.90215e-12,  2.54177e-13, -8.46454e-08, -1.05762e-07,  2.50277e-07, -1.17781e-19, -3.57859e-19,  1.14666e-01,  5.41351e-18, -3.47419e-16,  3.86786e+01, -6.84488e-12, -9.58529e-12,  3.22824e+03
 7.25009e-03, -2.50264e-16,  2.46302e-16, -3.18109e-16, -4.27515e-12,  1.52937e-12,  5.22217e-12,  2.88594e-07, -1.84648e-07,  2.38456e-07, -9.34724e-20, -3.90820e-19,  1.24421e-01,  2.31854e-16, -8.28230e-17,  3.93598e+01, -6.12506e-13, -9.19582e-12,  2.21239e+03
 7.50019e-03, -2.09925e-16,  2.06265e-16, -9.68337e-17,  3.38196e-12, -5.39093e-12,  1.76163e-12,  3.97112e-07, -2.11489e-07,  9.67397e-08, -6.77606e-20, -4.29161e-19,  1.34323e-01,  1.79857e-16,  1.70318e-16,  3.97828e+01, -1.53861e-12,  5.40925e-12,  1.18071e+03
 7.75011e-03,  6.48331e-17,  4.65307e-17, -2.98874e-16,  6.38578e-12, -7.16149e-12, -6.82269e-13,  3.40062e-08,  2.52075e-07, -2.77347e-07, -2.84980e-20, -4.58515e-19,  1.44293e-01,  5.83891e-17,  4.18678e-17,  3.99665e+01,  1.75984e-12,  1.21398e-11,  3.48667e+02
 8.00012e-03,  1.86826e-16, -1.26719e-16, -4.11476e-16,  4.61393e-12, -1.50959e-12,  2.87044e-12, -1.50993e-07,  2.71692e-07, -4.44449e-07,  2.79864e-20, -4.72702e-19,  1.54291e-01,  5.76361e-17, -2.97923e-16,  3.99996e+01,  8.71390e-13,  5.18979e-12,  1.19447e+01
 8.25022e-03,  1.10004e-16, -1.18642e-16, -2.50159e-16, -7.09592e-13,  5.18687e-12,  1.30660e-12,  2.53202e-08,  8.94423e-09,  1.41288e-08,  9.67666e-20, -4.67317e-19,  1.64295e-01,  3.21519e-16, -2.18940e-16,  4.00000e+01, -8.19728e-12, -1.58830e-11,  0.00000e+00
 8.50019e-03,  3.99891e-17,  1.76771e-16, -2.03047e-16, -1.10530e-12,  5.75296e-12, -1.55349e-12,  1.55646e-07, -1.20288e-07, -6.33934e-08,  1.70279e-19, -4.55589e-19,  1.74294e-01,  5.04799e-16,  1.72307e-16,  4.00000e+01, -3.23979e-12, -1.48256e-11,  0.00000e+00
 8.75013e-03,  1.18531e-17,  3.46170e-16, -2.99068e-16, -2.98758e-12, -1.73057e-13, -5.19028e-12, -2.85958e-08, -2.11040e-07,  1.60509e-07,  2.55805e-19, -4.33027e-19,  1.84291e-01,  4.65840e-16,  4.61234e-16,  4.00000e+01,  5.90439e-12, -4.42837e-12,  0.00000e+00
 9.00012e-03, -1.32415e-17,  2.54647e-16, -3.37632e-16, -1.74610e-12, -4.68202e-12, -1.88599e-12,  8.87775e-08,  5.74236e-09,  8.79557e-08,  3.50670e-19, -3.95761e-19,  1.94291e-01,  2.62916e-16,  2.90924e-16,  4.00000e+01,  1.28878e-11,  7.86179e-12,  0.00000e+00
 9.25010e-03, -8.13012e-17,  2.16282e-17, -2.56213e-16,  2.67048e-12, -4.84048e-12,  1.20852e-12,  2.09849e-07,  6.50900e-08,  2.11171e-07,  4.50594e-19, -3.39279e-19,  2.04290e-01,  1.03074e-16,  9.83659e-17,  4.00000e+01,  2.71968e-12,  3.38821e-12,  0.00000e+00
 9.50013e-03,  1.11299e-16, -5.63813e-17, -1.47191e-16,  5.06213e-12,  4.51533e-13, -1.47279e-12,  7.06367e-08,  2.73332e-07,  1.49896e-07,  5.43106e-19, -2.69996e-19,  2.14292e-01,  2.12810e-16,  8.24572e-17,  4.00000e+01, -1.00531e-11, -7.59565e-12,  0.00000e+00
