% Sierra SPYHIS Output Tue Dec 24 20:53:34 2024
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 6.50011e-03,  1.39773e-16, -2.16335e-16,  9.19125e-17, -9.44012e-13, -2.49352e-12,  2.07008e-12,  5.56721e-06,  2.33267e-07, -3.29732e-08,  1.01132e-15, -2.64053e-16,  9.58030e-02,  3.60226e-13,  2.12822e-13,  3.66119e+01,  1.38462e-07,  3.21384e-07,  4.95677e+03
 6.75022e-03,  1.27549e-16, -2.21775e-16,  1.18573e-16,  7.19075e-13,  4.64464e-13,  2.39856e-13,  1.32652e-07, -1.12818e-06, -6.53928e-08,  1.04351e-15, -3.34630e-16,  1.05107e-01,  2.18907e-13, -6.98477e-13,  3.77535e+01, -2.12494e-07,  1.91751e-08,  4.15117e+03
 7.00002e-03,  1.28275e-16, -2.25643e-16,  8.12909e-17, -3.64338e-12,  1.07780e-12, -1.45332e-12,  6.06227e-07,  3.09515e-08,  2.58464e-09,  1.00120e-15, -4.20593e-16,  1.14658e-01, -2.30840e-13, -5.36107e-13,  3.86779e+01,  3.65559e-07,  3.05785e-08,  3.23090e+03
 7.25021e-03,  9.61333e-17, -2.10082e-16,  4.90034e-17, -2.07255e-12, -1.90594e-13, -2.43757e-12,  7.18214e-06, -1.47816e-06,  1.58505e-08,  9.84504e-16, -5.51386e-16,  1.24426e-01,  2.49303e-13, -3.94553e-13,  3.93601e+01, -2.14970e-07, -1.32603e-07,  2.21011e+03
 7.50017e-03,  1.06639e-16, -2.35238e-16, -1.20943e-17,  3.23581e-13,  5.92333e-13, -2.02492e-12,  1.73031e-07,  4.04071e-07,  2.64508e-08,  1.02330e-15, -7.37965e-16,  1.34322e-01,  1.98604e-13, -6.75317e-13,  3.97827e+01, -1.28259e-07, -1.87224e-07,  1.18110e+03
 7.75020e-03,  1.72642e-16, -2.32727e-16, -8.11262e-18,  1.70384e-12, -2.36016e-12,  9.69144e-13, -2.46189e-07,  6.54946e-07,  1.74030e-07,  1.09060e-15, -9.69235e-16,  1.44297e-01, -2.35306e-13, -1.56709e-12,  3.99666e+01, -8.04954e-08, -5.49079e-08,  3.47751e+02
 8.00015e-03,  2.11301e-16, -2.58946e-16,  2.57035e-17, -1.15798e-12, -1.36879e-12,  2.35915e-12,  2.46872e-07, -7.61291e-07,  7.80925e-08,  1.00852e-15, -1.30543e-15,  1.54292e-01, -3.47141e-13, -7.32075e-13,  3.99996e+01, -1.73805e-07, -2.91138e-07,  1.19110e+01
 8.25005e-03,  1.83283e-16, -2.72210e-16,  1.12059e-16, -1.19887e-12,  3.72898e-13,  2.23338e-12, -2.21907e-07,  7.07525e-07, -1.06294e-07,  9.89567e-16, -1.48158e-15,  1.64288e-01,  3.64487e-13, -3.93810e-13,  4.00000e+01,  9.64657e-08, -1.20935e-07,  0.00000e+00
 8.50005e-03,  2.06918e-16, -2.53308e-16,  1.35104e-16,  2.58609e-12,  7.66250e-13,  5.19886e-13,  3.26801e-07,  3.72794e-07, -3.79435e-08,  9.85134e-16, -1.59486e-15,  1.74288e-01,  6.30237e-14, -5.61528e-13,  4.00000e+01, -2.87531e-07,  2.84752e-07,  0.00000e+00
 8.75014e-03,  3.17481e-16, -2.70406e-16,  1.15480e-16, -7.53041e-13,  2.02050e-14, -1.64065e-12, -3.05301e-07,  4.68331e-08, -1.59394e-07,  9.37262e-16, -1.69355e-15,  1.84292e-01, -4.46976e-13, -1.35126e-13,  4.00000e+01,  3.23507e-07,  4.66658e-07,  0.00000e+00
