% Sierra SPYHIS Output Wed Jan 22 08:33:48 2025
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 4.30003e-03,  7.67960e-18,  5.57976e-20, -2.95831e-17, -1.46813e-12,  4.08202e-12,  2.27705e-12, -7.69194e-08, -9.03836e-08,  7.19674e-08,  4.74934e-20, -2.64967e-20,  3.09543e-02,  6.74520e-17, -4.60106e-17,  2.12564e+01, -1.04954e-13,  4.73324e-14,  7.98854e+03
 4.40006e-03, -5.71972e-18, -3.40423e-17,  7.41997e-17,  1.43679e-12, -3.86268e-12, -1.32410e-12, -9.59569e-09, -4.69910e-10, -8.16027e-08,  5.38010e-20, -3.05151e-20,  3.31207e-02,  6.35036e-17, -4.23845e-17,  2.20547e+01,  1.37068e-13, -5.98774e-13,  7.96915e+03
 4.50001e-03,  2.22942e-17, -8.02487e-17, -4.52956e-17, -1.38114e-12,  4.32845e-12,  7.77756e-13,  4.58125e-08,  2.83436e-08,  5.81700e-08,  6.09661e-20, -3.54760e-20,  3.53647e-02,  6.91707e-17, -4.45278e-17,  2.28498e+01, -2.78163e-13, -4.65878e-13,  7.94044e+03
 4.60009e-03,  5.34344e-18,  4.07414e-17,  1.18934e-16,  1.98983e-13, -2.96577e-12, -9.17098e-13, -2.14721e-08, -1.19359e-07, -3.28689e-08,  6.85948e-20, -4.09507e-20,  3.76913e-02,  8.38864e-17, -6.17566e-17,  2.36427e+01, -5.54059e-14,  2.99296e-13,  7.90205e+03
 4.70005e-03,  2.53263e-17, -1.37469e-16, -8.36260e-17, -3.31658e-13,  3.03659e-12,  8.91289e-13, -5.80229e-09,  1.21295e-07,  6.54990e-08,  7.65729e-20, -4.67136e-20,  4.00940e-02,  9.35449e-17, -7.18513e-17,  2.44302e+01, -1.15452e-13,  3.72975e-14,  7.85416e+03
 4.80003e-03, -5.27635e-18,  1.32524e-16,  1.31077e-16,  6.04616e-13, -1.21031e-12,  2.73533e-13,  7.13962e-08, -1.93756e-07, -8.11431e-08,  8.53372e-20, -5.34163e-20,  4.25759e-02,  8.76815e-17, -6.43475e-17,  2.52127e+01,  9.88685e-13, -1.74225e-13,  7.79644e+03
 4.90003e-03,  4.37733e-17, -1.70546e-16, -1.08451e-16, -1.30412e-12,  1.09188e-12, -1.87289e-12,  1.80324e-08,  9.59661e-08,  1.72236e-07,  9.53602e-20, -6.10665e-20,  4.51361e-02,  9.24328e-17, -7.40072e-17,  2.59890e+01,  2.40565e-14,  3.73052e-13,  7.72847e+03
 5.00005e-03, -2.38103e-18,  1.58260e-16,  8.54440e-17,  7.62761e-13,  8.67396e-13,  3.13941e-12,  2.81235e-08, -2.16215e-07, -1.56930e-07,  1.05834e-19, -6.93768e-20,  4.77741e-02,  1.21079e-16, -9.34761e-17,  2.67582e+01, -5.85960e-13,  9.40483e-13,  7.65045e+03
 5.10004e-03,  6.74648e-17, -1.85644e-16, -3.49521e-17, -6.76142e-14, -1.69616e-12, -3.22888e-12, -4.11707e-08,  2.03685e-07,  9.03178e-08,  1.16712e-19, -7.84890e-20,  5.04876e-02,  1.20128e-16, -9.76309e-17,  2.75188e+01,  8.53426e-13, -9.08983e-14,  7.56185e+03
 5.20005e-03, -2.90438e-17,  1.15495e-16,  5.68556e-17, -3.91335e-13,  3.55334e-12,  3.65630e-12,  5.02826e-08, -7.68106e-08,  2.83637e-08,  1.29288e-19, -8.91650e-20,  5.32775e-02,  1.16434e-16, -1.06400e-16,  2.82701e+01,  9.22386e-14, -3.93766e-13,  7.46218e+03
